timestamp,open,high,low,close,volume,ADX_14,DMP_14,DMN_14,AMATe_LR_8_21_2,AMATe_SR_8_21_2,AROOND_14,AROONU_14,AROONOSC_14,CTI_12,EBSW_40_10,ER_10,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,LR_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,SLOPE_1,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,TD_SEQ_UPa,TD_SEQ_DNa
2003-06-01 00:00:00+00:00,1.178,1.17813,1.17058,1.17203,261501.0,,0.04867827900328816,0.020037650018568467,0,1,7.142857142857143,71.42857142857143,64.28571428571429,0.5111103764378646,,0.015408722904154818,,,1.177335,,1.15613,1.1825934505494515,,1.19286,0.02,1,-0.006120000000000125,1.1531764331133532,1,1.1531764331133532,,,
2003-06-02 00:00:00+00:00,1.172,1.17671,1.16504,1.17441,1154189.7,,0.04520125907448186,0.02414638930295631,0,1,0.0,64.28571428571429,64.28571428571429,0.26058833854243985,,0.14858862301189216,,,1.17895,1.1564999999999999,1.153,1.180924857142856,,1.1924144,0.04,0,0.0023800000000000487,1.1531764331133532,1,1.1531764331133532,,,
2003-06-03 00:00:00+00:00,1.17411,1.17773,1.16858,1.17337,1274435.3,,0.04299259771201889,0.022421647209888002,0,1,0.0,57.142857142857146,57.142857142857146,0.09488781712507217,,0.06520747834017497,,,1.17895,1.1564999999999999,1.14915,1.179358,,1.191319424,0.04,0,-0.0010399999999999299,1.1531764331133532,1,1.1531764331133532,,,
2003-06-04 00:00:00+00:00,1.17324,1.17463,1.16321,1.16444,1274721.0,40.740694090800346,0.03992169787544611,0.026190100980610163,0,1,7.142857142857143,50.0,42.85714285714286,-0.4505375139222196,,0.3222259246917707,,,1.178035,1.160045,1.14912,1.1753836043956045,,1.1902682470400001,0.06,0,-0.008930000000000105,1.1531764331133532,1,1.1531764331133532,,,
2003-06-05 00:00:00+00:00,1.16448,1.1885,1.16273,1.18397,1278773.5,39.670301043747486,0.05094014802719979,0.02431937948199515,0,1,0.0,42.85714285714286,42.85714285714286,-0.5305622343123805,,0.02837245292752096,,,1.1777950000000001,1.16146,1.14663,1.1768660879120885,,1.1886447522176,0.08,0,0.019530000000000047,1.1531764331133532,1,1.1531764331133532,,,
2003-06-06 00:00:00+00:00,1.18391,1.18772,1.16829,1.16973,1281686.6,38.746223803530484,0.047301566025256946,0.022582280947566924,1,0,7.142857142857143,35.714285714285715,28.571428571428573,-0.5662708757674805,,0.18138370505234447,,,1.177085,1.16146,1.13213,1.1738258901098895,1.16273,,0.02,1,-0.01424000000000003,1.1531764331133532,1,1.1531764331133532,,,
2003-06-08 00:00:00+00:00,1.16977,1.17102,1.16839,1.16989,258739.2,37.94244791293984,0.04392288273773859,0.020969260879883572,0,1,0.0,28.571428571428573,28.571428571428573,-0.5985416874547173,,0.13346924091617487,,,1.177085,1.1648049999999999,1.13135,1.1712385494505493,1.16273,,0.02,0,0.00016000000000016001,1.1531764331133532,1,1.1531764331133532,,,
2003-06-09 00:00:00+00:00,1.16983,1.17846,1.16548,1.17094,1272847.9,38.06199472055722,0.04822553397075737,0.01947145653132046,0,1,78.57142857142857,21.42857142857143,-57.142857142857146,-0.5296550063592298,,0.05370323237464843,,,1.17618,1.1648049999999999,1.13362,1.1704870109890106,1.1632298,,0.02,0,0.0010499999999999954,1.1531764331133532,1,1.1531764331133532,,,
2003-06-10 00:00:00+00:00,1.17087,1.174,1.1662,1.16773,1270742.3,38.16725924871096,0.04478085297284613,0.018080638207654716,0,1,71.42857142857143,14.285714285714286,-57.142857142857146,-0.537690820388456,,0.31728923667503095,,,1.175615,1.1648049999999999,1.13593,1.1690912967032974,1.1637196040000002,,0.02,0,-0.003210000000000157,1.1531764331133532,1,1.1531764331133532,,,
2003-06-11 00:00:00+00:00,1.16755,1.17805,1.16571,1.17571,1260827.7,38.66388946283488,0.045632220617642945,0.016789164049965093,0,1,64.28571428571429,7.142857142857143,-57.142857142857146,-0.4792123562723796,,0.0377475247524748,,,1.175615,1.1648049999999999,1.12773,1.1702875824175814,1.1641996119200002,,0.02,0,0.007980000000000098,1.1531764331133532,1,1.1531764331133532,,,
2003-06-12 00:00:00+00:00,1.1755,1.18038,1.1702,1.17693,1269766.2,39.32294179016089,0.04470277628781125,0.015589938046396159,1,0,57.142857142857146,0.0,-57.142857142857146,-0.08982523501101726,,0.08202209574824372,,,1.175615,1.1648049999999999,1.12788,1.1714925274725276,1.1646700196816002,,0.02,0,0.0012199999999999989,1.1531764331133532,1,1.1531764331133532,,,
2003-06-13 00:00:00+00:00,1.17674,1.18758,1.17338,1.18651,1275204.4,40.50696730911283,0.04870972083868197,0.014476371043082147,1,0,50.0,7.142857142857143,-42.85714285714286,0.3479463395894756,,0.18075888855691544,,,1.175615,1.1648049999999999,1.12702,1.1743421098901083,1.1651310192879683,,0.02,0,0.009579999999999922,1.1531764331133532,1,1.1531764331133532,,,
2003-06-15 00:00:00+00:00,1.18663,1.18759,1.18573,1.18759,148354.9,41.56814028835857,0.045240455064490245,0.013442344540004852,1,0,42.85714285714286,0.0,-42.85714285714286,0.5139735266441902,,0.21230217975514776,,,1.175615,1.1648049999999999,1.11762,1.1787092087912083,1.165582798902209,,0.02,0,0.0010799999999999699,1.154301328310734,1,1.154301328310734,,,
2003-06-16 00:00:00+00:00,1.18763,1.19263,1.18125,1.18178,1269543.5,42.89382868815147,0.047048993988455384,0.012482177072861648,1,0,35.714285714285715,100.0,64.28571428571429,0.603641415271819,,0.27153147510178616,,,1.179055,1.17558,1.12269,1.180571230769229,1.1660255429241648,,0.04,0,-0.005809999999999871,1.154326852837772,1,1.154326852837772,,,
2003-06-17 00:00:00+00:00,1.18178,1.18652,1.1767,1.17831,1267648.7,43.00168969687274,0.04368835156070857,0.016140592996228505,1,0,28.571428571428573,92.85714285714286,64.28571428571429,0.6008054897334107,,0.11841004184100344,,,1.179055,1.17642,1.12323,1.1808798241758245,1.1670897212071982,,0.04,0,-0.003470000000000084,1.154326852837772,1,1.154326852837772,,,
2003-06-18 00:00:00+00:00,1.1781,1.18016,1.16604,1.16817,1264011.4,41.039243857535375,0.04056775502065796,0.02564769349649801,0,1,21.42857142857143,85.71428571428572,64.28571428571429,0.2217402336532947,0.0,0.03569794050343239,,,1.179055,1.17642,1.1267,1.1789804175824181,,1.19263,0.02,1,-0.010140000000000038,1.154326852837772,1,1.154326852837772,,,
2003-06-19 00:00:00+00:00,1.16816,1.17372,1.15826,1.17041,1267001.8,38.09337401663459,0.037670058233468105,0.03159571538960519,0,1,100.0,78.57142857142857,-21.42857142857143,0.28568511564752047,0.5773502691896257,0.011358671909127396,,,1.175445,1.17556,1.12452,1.177629582417583,,1.1920982,0.04,0,0.0022400000000000198,1.154326852837772,1,1.154326852837772,,,
2003-06-20 00:00:00+00:00,1.17026,1.17333,1.15501,1.16021,1272308.5,34.98531662448715,0.03497933978822038,0.032588878576061936,0,1,100.0,71.42857142857143,-28.571428571428573,-0.12298749556264374,0.7975207522049828,0.19533952302931185,,,1.17382,1.1739350000000002,1.13349,1.1730375604395604,,1.190744672,0.06,0,-0.010199999999999987,1.154326852837772,1,1.154326852837772,,,
2003-06-22 00:00:00+00:00,1.15922,1.15997,1.15707,1.1585,148538.1,32.16011339273817,0.03248081551763321,0.030261101534914656,0,1,92.85714285714286,64.28571428571429,-28.571428571428573,-0.42720700286186974,0.9840739951340011,0.17274939172749154,,,1.17382,1.1739350000000002,1.1325,1.1703030989010987,,1.18860059168,0.06,0,-0.0017099999999998783,1.154326852837772,1,1.154326852837772,,,
2003-06-23 00:00:00+00:00,1.15839,1.16028,1.15069,1.1549,1266922.1,30.408082346229296,0.030160757266373694,0.034479594282420804,0,1,100.0,57.142857142857146,-42.85714285714286,-0.6500803706660144,0.9858597818379986,0.4242609582059138,,,1.1716600000000001,1.171775,1.1483,1.1657967032967032,,1.1865851561792,0.08,0,-0.0036000000000000476,1.154326852837772,1,1.154326852837772,,,
2003-06-24 00:00:00+00:00,1.15488,1.15801,1.1475,1.14959,1278849.8,29.18550888729452,0.028006417461632717,0.035206766119390775,0,1,100.0,50.0,-50.0,-0.8647408543485823,0.967020386252792,0.5144900263455054,,,1.1700650000000001,1.17018,1.14695,1.1604527032967036,,1.183713543684864,0.1,0,-0.005310000000000148,1.18584609017259,-1,,1.18584609017259,,
2003-06-25 00:00:00+00:00,1.14968,1.16205,1.14937,1.15365,1276287.1,27.46161248647981,0.030045959071516137,0.03269199711086286,0,1,92.85714285714286,42.85714285714286,-50.0,-0.9294000327210785,0.9383483032587304,0.690046199076013,,,1.1700650000000001,1.17018,1.15094,1.1566428571428577,,1.1800921893163776,0.1,0,0.004060000000000175,1.18584609017259,-1,,1.18584609017259,,
2003-06-26 00:00:00+00:00,1.15352,1.15425,1.14105,1.1423,1271366.4,26.823314851636372,0.027899819137836412,0.03867685446008705,0,1,100.0,35.714285714285715,-64.28571428571429,-0.979651846014135,0.916824107442669,0.7823458282950364,,,1.1637849999999998,1.16684,1.14959,1.1503039780219788,,1.1768329703847398,0.12000000000000001,0,-0.011349999999999971,1.182276923392107,-1,,1.182276923392107,,
2003-06-27 00:00:00+00:00,1.14231,1.14665,1.13984,1.14291,1270267.6,26.36343633797184,0.02590697491370524,0.037124221998652195,0,1,100.0,28.571428571428573,-71.42857142857143,-0.9780758982260431,0.8623462681793908,0.7377111406338908,,,1.1600000000000001,1.166235,1.14842,1.1455962417582415,,1.172539013938571,0.14,0,0.0006099999999999994,1.1758437914789488,-1,,1.1758437914789488,,
2003-06-29 00:00:00+00:00,1.1428,1.1436,1.1419,1.14234,150243.5,25.941916985085836,0.024056476705583436,0.034472491855891324,0,1,92.85714285714286,21.42857142857143,-71.42857142857143,-0.9710216112260514,0.7958505628253819,0.7224342237397015,,,1.15678,1.166235,1.14413,1.141685252747252,,1.167961151987171,0.14,0,-0.0005700000000001815,1.1714203926962419,-1,,1.1714203926962419,,
2003-06-30 00:00:00+00:00,1.14228,1.1532,1.13964,1.15196,1280180.1,24.120983621233503,0.03193815694089896,0.032010171009041945,0,1,100.0,14.285714285714286,-85.71428571428572,-0.8936725823780266,0.6260418142098065,0.32900345037547474,,,1.156485,1.1661350000000001,1.13476,1.1418621098901098,,1.1640241907089672,0.16,0,0.009620000000000184,1.1714203926962419,-1,,1.1714203926962419,,
2003-07-01 00:00:00+00:00,1.15201,1.16069,1.15045,1.15613,1273960.2,23.006971260272998,0.03714686001654903,0.029723730222681807,1,0,92.85714285714286,7.142857142857143,-85.71428571428572,-0.7249769942106362,-0.021579387329516597,0.27890624999999386,,,1.150845,1.1661350000000001,1.12363,1.1439460659340652,1.13964,,0.02,1,0.004170000000000007,1.1714203926962419,-1,,1.1714203926962419,,
2003-07-02 00:00:00+00:00,1.15593,1.15668,1.15035,1.153,1270346.1,21.969321500764753,0.03449351287250981,0.02770060663534738,1,0,85.71428571428572,0.0,-85.71428571428572,-0.5652469248515143,-0.9518064398047142,0.16338092000906027,1.167725,,1.150845,1.1661350000000001,1.12709,1.1454367032967037,1.13964,,0.02,0,-0.003130000000000077,1.1714203926962419,-1,,1.1714203926962419,,
2003-07-03 00:00:00+00:00,1.15282,1.15387,1.14316,1.14915,1274444.1,20.537453930138103,0.032029690524473395,0.03291199187567974,0,1,78.57142857142857,0.0,-78.57142857142857,-0.37746527384186107,-0.9808765542324228,0.20207477847417343,1.167725,,1.150845,1.1661350000000001,1.12678,1.146361802197802,1.140061,,0.02,0,-0.003850000000000131,1.1714203926962419,-1,,1.1714203926962419,,
2003-07-04 00:00:00+00:00,1.14888,1.14933,1.14462,1.14912,1283634.6,19.219418795524117,0.02974185548701101,0.030561135313131187,0,1,71.42857142857143,0.0,-71.42857142857143,-0.20808971181727487,-0.9875408212600058,0.13536299765807971,1.1690399999999999,,1.150845,1.1661350000000001,1.13523,1.146870725274725,1.14047358,,0.02,0,-2.999999999997449e-05,1.1714203926962419,-1,,1.1714203926962419,,
2003-07-06 00:00:00+00:00,1.14902,1.14902,1.14526,1.14663,256599.5,18.005368446165683,0.027617437237938795,0.02837819707647896,0,1,64.28571428571429,0.0,-64.28571428571429,-0.061643716531436035,-0.9979779105030718,0.07422266800400723,1.1696275,,1.1501649999999999,1.1661350000000001,1.13908,1.1475172087912089,1.1408779084,,0.02,0,-0.002489999999999881,1.1714203926962419,-1,,1.1714203926962419,,
2003-07-07 00:00:00+00:00,1.14641,1.14693,1.1308,1.13213,1273448.0,18.491942206807373,0.025644763149514596,0.040811182999587525,0,1,100.0,0.0,-100.0,-0.26642140637502143,-0.9528031608427272,0.42766295707471835,1.1692725,,1.145745,1.161715,1.13364,1.1443034285714284,,1.16069,0.02,1,-0.014499999999999957,1.1671142920464568,-1,,1.1671142920464568,,
2003-07-08 00:00:00+00:00,1.13219,1.13498,1.12577,1.13135,1256787.9,19.37157114373598,0.023812994353120696,0.04292609849961708,0,1,100.0,21.42857142857143,-78.57142857142857,-0.4528850815820484,-0.9537374657636853,0.2754716981132052,1.170945,,1.14323,1.1592,1.1364,1.1414023076923074,,1.1600922,0.04,0,-0.0007800000000000029,1.1585358217541057,-1,,1.1585358217541057,,
2003-07-09 00:00:00+00:00,1.13165,1.1365,1.13029,1.13362,1278480.6,19.947713084062165,0.02363206618504061,0.039859948606787286,0,1,92.85714285714286,14.285714285714286,-78.57142857142857,-0.48721953453330286,-0.9905444063813085,0.2243419463897593,1.1704925,,1.14323,1.1592,1.13053,1.139280813186813,,1.1587193120000001,0.04,0,0.0022699999999999942,1.1585358217541057,-1,,1.1585358217541057,,
2003-07-10 00:00:00+00:00,1.13356,1.13914,1.13085,1.13593,1265136.7,20.069729867490924,0.024584061457537686,0.0370128094205882,0,1,85.71428571428572,7.142857142857143,-78.57142857142857,-0.6375243945572991,-0.9484608640987667,0.14855156431053926,1.17021,,1.14323,1.1592,1.13544,1.137618263736263,,1.15740133952,0.04,0,0.0023100000000000342,1.1585358217541057,-1,,1.1585358217541057,,
2003-07-11 00:00:00+00:00,1.13552,1.13601,1.12735,1.12773,1267071.5,20.521265758686237,0.022828057067713566,0.03786903731911745,0,1,78.57142857142857,0.0,-78.57142857142857,-0.8008350118034454,-0.9666174351378102,0.5806374311047218,1.17021,,1.141225,1.1592,1.12727,1.134857824175824,,1.1561360859392,0.04,0,-0.008200000000000207,1.1581259985390289,-1,,1.1581259985390289,,
2003-07-13 00:00:00+00:00,1.12773,1.1297,1.1266,1.12788,146818.1,21.010890917290673,0.02119748156287688,0.03591410608203766,0,1,71.42857142857143,28.571428571428573,-42.85714285714286,-0.9263852012397263,-0.998821396126418,0.7491381596393488,1.17021,,1.1398199999999998,1.1592,1.13093,1.1315110549450553,,1.154921442501632,0.04,0,0.0001500000000000945,1.1521465701763103,-1,,1.1521465701763103,,
2003-07-14 00:00:00+00:00,1.12776,1.1307,1.1241,1.12702,1271514.9,21.70780716064931,0.019683375736957102,0.035848812790463494,0,1,100.0,21.42857142857143,-78.57142857142857,-0.9332244430757736,-0.991522363331773,0.7330699774266324,1.17021,,1.1367150000000001,1.158365,1.1265,1.1283833626373632,,1.1537553848015667,0.06,0,-0.0008600000000000829,1.1507970601511233,-1,,1.1507970601511233,,
2003-07-15 00:00:00+00:00,1.12701,1.13358,1.1155,1.11762,1267089.6,23.089699203918187,0.018277420327174453,0.04188818330543055,0,1,100.0,14.285714285714286,-85.71428571428572,-0.933458940125423,-0.9777810704481584,0.7692120029275378,1.17021,,1.13226,1.1540650000000001,1.12597,1.1234286153846154,,1.1519760617134727,0.08,0,-0.009399999999999853,1.1507970601511233,-1,,1.1507970601511233,,
2003-07-16 00:00:00+00:00,1.11763,1.12305,1.11113,1.12269,1272513.5,24.687023943761975,0.01697189030380485,0.0432661702121855,0,1,100.0,7.142857142857143,-92.85714285714286,-0.9146018749707513,-0.9778872967339091,0.5741907451661947,1.1773175,,1.12903,1.148825,1.12614,1.1212874945054945,,1.1490579767763949,0.1,0,0.005069999999999908,1.146029880927356,-1,,1.146029880927356,,
2003-07-17 00:00:00+00:00,1.12243,1.12477,1.11556,1.12323,1266487.3,25.845393865008067,0.01747961242496159,0.04017572948274368,0,1,92.85714285714286,0.0,-92.85714285714286,-0.880633377670741,-0.9412048133871777,0.5308529945553544,1.1777375,,1.125135,1.145645,1.11382,1.1204356703296707,,1.1452651790987554,0.1,0,0.0005399999999999849,1.146029880927356,-1,,1.146029880927356,,
2003-07-18 00:00:00+00:00,1.12336,1.13022,1.11701,1.1267,1282322.3,25.9606826535529,0.02168106868032143,0.037306034519690556,0,1,85.71428571428572,0.0,-85.71428571428572,-0.7907806675057713,-0.7866513854339711,0.16429652042360077,1.1777375,,1.125135,1.142425,1.11293,1.1208284175824172,,1.1418516611888798,0.1,0,0.003470000000000084,1.146029880927356,-1,,1.146029880927356,,
2003-07-20 00:00:00+00:00,1.12673,1.12711,1.12434,1.12452,145986.7,26.067393028331804,0.020132420917441326,0.03464131776828409,0,1,78.57142857142857,0.0,-78.57142857142857,-0.7213985897437752,-0.40659376870987507,0.19825834542815823,1.1755025,,1.125135,1.14223,1.11084,1.1209356263736259,,1.1387794950699919,0.1,0,-0.0021800000000000708,1.146029880927356,-1,,1.146029880927356,,
2003-07-21 00:00:00+00:00,1.12439,1.1356,1.12401,1.13349,1274002.3,24.829091991577748,0.027184390851909688,0.03216693792769237,1,0,71.42857142857143,0.0,-71.42857142857143,-0.4061403754827966,0.6605946590961442,0.0031591737545555777,1.1738775000000001,,1.12357,1.13659,1.09295,1.1236852747252752,,1.1360145455629926,0.1,0,0.008970000000000145,1.146029880927356,-1,,1.146029880927356,,
2003-07-22 00:00:00+00:00,1.13309,1.13713,1.13044,1.1325,1253745.2,23.46667508327893,0.026772648648201884,0.029869299504285768,1,0,64.28571428571429,0.0,-64.28571428571429,-0.1617653186790493,0.8698807690438569,0.0861159929701231,1.1738775000000001,,1.12413,1.13659,1.08845,1.1263128791208799,1.11113,,0.02,1,-0.0009900000000000464,1.146029880927356,-1,,1.146029880927356,,
2003-07-23 00:00:00+00:00,1.13224,1.1491,1.13119,1.1483,1271592.1,22.75894175711575,0.03683031660190179,0.0277357781111225,1,0,57.142857142857146,100.0,42.85714285714286,0.37238365492892034,0.9252537763970552,0.43369175627240286,1.1717175000000002,,1.130115,1.13659,1.08551,1.1313001098901099,1.11165,,0.04,0,0.015800000000000036,1.1092560434041365,1,1.1092560434041365,,,
2003-07-24 00:00:00+00:00,1.14842,1.15091,1.1422,1.14695,1271439.5,22.287770705529837,0.036009579701766034,0.02575465110318518,1,0,50.0,100.0,50.0,0.70703961984468,0.9574007429403099,0.39214476660497155,1.1701225000000002,,1.13102,1.13659,1.08265,1.1355021318681324,1.113148,,0.06,0,-0.0013500000000001844,1.116345894346403,1,1.116345894346403,,,
2003-07-25 00:00:00+00:00,1.14668,1.15477,1.14425,1.15094,1249058.5,22.235855908131953,0.037297466865925576,0.02391503316724338,1,0,42.85714285714286,100.0,57.142857142857146,0.8267057327002161,0.9955076226324389,0.46213292117465116,1.1701225000000002,,1.1329500000000001,1.13591,1.08739,1.1404884615384607,1.11541372,,0.08,0,0.00399000000000016,1.1191079094397738,1,1.1191079094397738,,,
2003-07-27 00:00:00+00:00,1.15583,1.15601,1.14716,1.14959,260901.8,22.30957847809573,0.03587336208978794,0.022206816512440282,1,0,35.714285714285715,100.0,64.28571428571429,0.9070623387770002,0.9908674640363517,0.7314115762983127,1.1653125,,1.135785,1.13591,1.08512,1.1450013406593413,1.1185622224,,0.1,0,-0.0013500000000001844,1.1217332080912346,1,1.1217332080912346,,,
2003-07-28 00:00:00+00:00,1.14939,1.15172,1.14511,1.14842,1273846.7,22.049877828914507,0.03331097908337451,0.02267061533298015,1,0,28.571428571428573,92.85714285714286,64.28571428571429,0.9476005642013698,0.9575236091890967,0.6463200200954413,1.1631175,,1.13651,1.13591,1.08791,1.1480154505494502,1.12230700016,,0.1,0,-0.0011699999999998933,1.1217332080912346,1,1.1217332080912346,,,
2003-07-29 00:00:00+00:00,1.14852,1.15365,1.14268,1.14413,1273543.4,21.424260775326033,0.030931623434562048,0.023481285666338864,1,0,21.42857142857143,85.71428571428572,64.28571428571429,0.8921341360102957,0.8405408067929871,0.4797979797979752,1.1615075,,1.14001,1.13591,1.09792,1.149565274725275,1.125677300144,,0.1,0,-0.004289999999999905,1.1217332080912346,1,1.1217332080912346,,,
